%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=215650, 2026/04/11 20:36:59.51)
995 16916 1.912217e-02 2.467810e+00  7.861130958920214198e+02  7.861205885552328709e+02  7.861864004148176264e+02  7.863210823468069748e+02
1009 17154 1.805817e-02 2.491048e+00  7.860871495305799499e+02  7.860871495305799499e+02  7.861473003981145666e+02  7.862102326597519095e+02
1023 17392 1.721211e-02 2.523101e+00  7.860651709605415363e+02  7.860704831085064370e+02  7.861154327135483300e+02  7.861631155205209325e+02
1037 17630 1.710603e-02 2.565837e+00  7.860278676343025381e+02  7.860539998274942945e+02  7.860977405931159865e+02  7.861740083148765734e+02
1051 17868 1.595102e-02 2.599229e+00  7.860100770232628520e+02  7.860108769245256326e+02  7.860441157766227889e+02  7.861485006519253602e+02
1065 18106 1.555182e-02 2.649408e+00  7.859866229597867004e+02  7.859904756385901692e+02  7.860240479588838980e+02  7.860820195802260741e+02
1079 18344 1.549267e-02 2.722961e+00  7.859536521273162180e+02  7.859564842758613850e+02  7.860047115000859321e+02  7.861020760303053976e+02
1093 18582 1.690987e-02 2.780995e+00  7.859462266204047864e+02  7.859532966676232490e+02  7.859892899347557886e+02  7.860637396615325088e+02
1107 18820 1.546797e-02 2.807284e+00  7.859271759215653219e+02  7.859416496192507111e+02  7.859726766876615329e+02  7.860315148503141245e+02
1121 19058 1.426006e-02 2.835403e+00  7.859222430202451051e+02  7.859222430202451051e+02  7.859658662236975033e+02  7.860221263820409376e+02
1135 19296 1.388105e-02 2.901594e+00  7.858865341977532353e+02  7.858962308251004742e+02  7.859157126319241797e+02  7.860182181987463537e+02
1149 19534 1.386498e-02 2.980086e+00  7.858553404121894346e+02  7.858862728849539963e+02  7.859184442846783440e+02  7.859816831673310844e+02
1163 19772 1.374876e-02 3.070563e+00  7.858358029612859355e+02  7.858358029612859355e+02  7.859102618366983961e+02  7.859800089861344077e+02
1177 20010 1.275346e-02 3.130203e+00  7.858207604365200041e+02  7.858279041394706610e+02  7.858538767908626141e+02  7.858905229708032039e+02
1191 20248 1.175544e-02 3.200161e+00  7.858074613677461002e+02  7.858146229821915085e+02  7.858357471777549108e+02  7.859591345452849964e+02
1205 20486 1.106468e-02 3.264323e+00  7.857743781558400542e+02  7.857916813503081812e+02  7.858048183103920792e+02  7.858240240826688705e+02
1219 20724 1.023929e-02 3.293408e+00  7.857742368028561941e+02  7.857887985961697268e+02  7.858059667256304692e+02  7.858313700693295232e+02
1233 20962 9.613968e-03 3.361410e+00  7.857610231103105889e+02  7.857624521005897122e+02  7.857882257094609031e+02  7.858206147072229442e+02
1247 21200 1.007042e-02 3.491807e+00  7.857253595875768042e+02  7.857257815783159458e+02  7.857536395274308916e+02  7.858234661510949763e+02
1261 21438 1.053948e-02 3.594295e+00  7.857220108699889352e+02  7.857259683286184782e+02  7.857546376413455391e+02  7.858287833617595197e+02
1275 21676 1.056090e-02 3.699225e+00  7.857027479901889819e+02  7.857120123078852885e+02  7.857523123660189412e+02  7.857868505784176705e+02
1289 21914 1.056648e-02 3.806448e+00  7.856852728292292340e+02  7.856880548421336243e+02  7.857120409561731549e+02  7.857685967879474447e+02
1303 22152 1.063150e-02 3.930597e+00  7.856668895094803702e+02  7.856668895094803702e+02  7.857094088117059982e+02  7.857426732643662035e+02
1317 22390 1.064049e-02 4.044665e+00  7.856438888230295561e+02  7.856556327678529215e+02  7.856709834527962357e+02  7.857327202269748341e+02
1331 22628 1.099492e-02 4.130928e+00  7.856269152143338488e+02  7.856269152143338488e+02  7.856636534511021637e+02  7.857556818512732661e+02
1345 22866 1.024638e-02 4.184820e+00  7.856192906568523995e+02  7.856251770066899098e+02  7.856609550688810941e+02  7.856780830110476472e+02
1359 23104 1.016364e-02 4.236498e+00  7.856063147784856255e+02  7.856296522721055453e+02  7.856533393044933291e+02  7.857071771023959172e+02
1373 23342 1.004429e-02 4.251978e+00  7.856063147784856255e+02  7.856199394923824002e+02  7.856420674283288008e+02  7.856822927532238054e+02
1387 23580 9.376638e-03 4.265215e+00  7.856013700275514111e+02  7.856056949387677832e+02  7.856417083608085932e+02  7.856698228425528896e+02
1401 23818 8.782225e-03 4.275121e+00  7.855934431290413613e+02  7.856050132969933202e+02  7.856149194320408924e+02  7.856537604992231536e+02
1415 24056 8.640280e-03 4.286123e+00  7.855934431290413613e+02  7.856100693426657244e+02  7.856341838854046955e+02  7.856501065197192020e+02
1429 24294 8.106019e-03 4.299046e+00  7.855844400172317137e+02  7.855844400172317137e+02  7.856150681080716822e+02  7.856421075321991339e+02
1443 24532 7.515880e-03 4.308174e+00  7.855821120595486491e+02  7.855935584984921434e+02  7.856091522367431708e+02  7.856267745096278077e+02
1457 24770 7.130474e-03 4.327233e+00  7.855752241712796149e+02  7.855752241712796149e+02  7.856006256026380470e+02  7.856129997584796456e+02
1471 25008 6.337692e-03 4.347789e+00  7.855698641473929911e+02  7.855720460668921987e+02  7.855972521160394990e+02  7.856211534788172912e+02
1485 25246 5.750056e-03 4.361531e+00  7.855664394269538207e+02  7.855685703462947913e+02  7.855820629915954214e+02  7.856030281942888678e+02
1499 25484 5.229712e-03 4.381301e+00  7.855605397412518869e+02  7.855615907825863360e+02  7.855787770947517856e+02  7.856107229893418662e+02
1513 25722 4.998865e-03 4.395433e+00  7.855552881204731648e+02  7.855602341373544277e+02  7.855723529050194429e+02  7.855805442182420393e+02
1527 25960 4.789169e-03 4.410772e+00  7.855481015570818499e+02  7.855508226206866311e+02  7.855601960937744934e+02  7.855755512379720358e+02
1541 26198 4.583786e-03 4.430646e+00  7.855438651896658939e+02  7.855438651896658939e+02  7.855595524850974698e+02  7.855663103104213860e+02
1555 26436 4.593062e-03 4.453352e+00  7.855401534035090663e+02  7.855401534035090663e+02  7.855549779785133069e+02  7.855902971994061090e+02
1569 26674 4.565090e-03 4.470782e+00  7.855371442154126953e+02  7.855424536016977299e+02  7.855532759013811983e+02  7.855611588353798425e+02
1583 26912 4.336251e-03 4.480004e+00  7.855371442154126953e+02  7.855397690104709909e+02  7.855531987899007618e+02  7.855630667282606510e+02
1597 27150 4.281377e-03 4.491651e+00  7.855367936962551312e+02  7.855389017983193298e+02  7.855507434258013291e+02  7.855651127333565000e+02
1611 27388 4.069991e-03 4.504065e+00  7.855320093750605110e+02  7.855323850299575952e+02  7.855454760198875874e+02  7.855639648370021177e+02
1625 27626 3.887055e-03 4.531477e+00  7.855229332810909000e+02  7.855243162841752564e+02  7.855364652567983512e+02  7.855480079711065855e+02
1639 27864 4.040252e-03 4.567097e+00  7.855215096955935223e+02  7.855231559480005217e+02  7.855332248176142684e+02  7.855490702252064921e+02
1653 28102 4.564915e-03 4.602765e+00  7.855136173445795293e+02  7.855184192605463522e+02  7.855270364635310898e+02  7.855460393213227235e+02
1667 28340 4.591570e-03 4.648209e+00  7.855088234589807143e+02  7.855118668537361373e+02  7.855248636407920912e+02  7.855434976022129376e+02
1681 28578 4.469131e-03 4.686746e+00  7.855048236371834491e+02  7.855055942036744909e+02  7.855159874860303262e+02  7.855262391641920203e+02
1695 28816 4.349200e-03 4.754871e+00  7.855042980137703807e+02  7.855058112293343129e+02  7.855171681375736625e+02  7.855259591111502004e+02
1709 29054 4.032180e-03 4.799040e+00  7.854951250568783507e+02  7.854972064171563488e+02  7.855049629547634140e+02  7.855289560068338233e+02
1723 29292 4.100141e-03 4.837782e+00  7.854912663531704311e+02  7.854913820379242679e+02  7.855020142346595549e+02  7.855291985812882558e+02
1737 29530 3.861617e-03 4.893704e+00  7.854849631582185339e+02  7.854906354606821424e+02  7.855008030548119677e+02  7.855159192115547739e+02
1751 29768 3.845570e-03 4.942444e+00  7.854818221467990043e+02  7.854818221467990043e+02  7.854990220610369533e+02  7.855103841184585463e+02
1765 30006 3.905951e-03 4.996493e+00  7.854731211401347082e+02  7.854795130651903037e+02  7.854869325599370313e+02  7.855152455021582227e+02
1779 30244 4.026453e-03 5.102900e+00  7.854671655046432761e+02  7.854671655046432761e+02  7.854812586837706476e+02  7.854950478119642412e+02
1793 30482 3.890674e-03 5.232196e+00  7.854626387062716049e+02  7.854646406766576092e+02  7.854736750951882414e+02  7.854885285773591477e+02
1807 30720 3.701186e-03 5.316012e+00  7.854576524387415475e+02  7.854627648650886158e+02  7.854722680627660338e+02  7.854803627196628213e+02
1821 30958 3.488248e-03 5.410211e+00  7.854543081188394353e+02  7.854551795941966930e+02  7.854627011451992757e+02  7.854730807410372790e+02
1835 31196 3.462615e-03 5.491412e+00  7.854481901935952237e+02  7.854516139691332910e+02  7.854603293427898052e+02  7.854741695155416892e+02
1849 31434 3.628086e-03 5.609558e+00  7.854400674619216716e+02  7.854455922879492391e+02  7.854511522010247973e+02  7.854626984625890600e+02
1863 31672 3.522448e-03 5.762602e+00  7.854322094411871831e+02  7.854404859055983934e+02  7.854442493810951191e+02  7.854543168121469989e+02
1877 31910 3.546272e-03 5.956575e+00  7.854290401059568012e+02  7.854290401059568012e+02  7.854421519152180053e+02  7.854599625213340914e+02
1891 32148 3.584845e-03 6.157555e+00  7.854208423315104710e+02  7.854244233942763458e+02  7.854313291103769643e+02  7.854456082793985843e+02
1905 32386 3.787226e-03 6.326310e+00  7.854138739194439722e+02  7.854138739194439722e+02  7.854264506277693272e+02  7.854393425306255949e+02
1919 32624 4.096168e-03 6.547937e+00  7.854077876697765532e+02  7.854152694024195398e+02  7.854219324159575990e+02  7.854315058270357213e+02
1933 32862 4.100543e-03 6.738790e+00  7.854028711426931295e+02  7.854058748753153623e+02  7.854143770090428234e+02  7.854313646932034771e+02
1947 33100 4.260339e-03 6.894962e+00  7.853977972790698914e+02  7.853991556043283708e+02  7.854141765122271863e+02  7.854261286299469020e+02
1961 33338 3.950571e-03 7.036046e+00  7.853917869912793321e+02  7.853947816432862510e+02  7.854043713398248201e+02  7.854187721699543090e+02
1975 33576 3.716151e-03 7.188126e+00  7.853856445699574351e+02  7.853896957215619068e+02  7.853956119059350840e+02  7.854186792544433047e+02
1989 33814 3.670082e-03 7.292951e+00  7.853821523527243471e+02  7.853844393554539920e+02  7.853933033647610955e+02  7.854080063408638352e+02
2000 34001 3.473664e-03 7.369491e+00  7.853781575426957033e+02  7.853834988684341170e+02  7.853892382549331614e+02  7.853969157042436109e+02
